,Date,Time,URL,Title,Location,Committee,Date Scraped,witnesses,transcripts,witness_transcripts,video_url,Unnamed: 0,Unnamed: 0.1
171,6/14/17,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=EB1DB91F-7DEB-4E57-AE78-A59A2DFFCC38,"Legislative Hearing on S. 517, the Consumer and Fuel Retailer Choice Act",,Enviroment,2022-03-22,"['R. Brooke Coleman', 'Jonathan Lewis', 'Mike Lorenz', 'Todd Teske', 'Janet Yanowitz, P.E.,', '']","['https://www.epw.senate.gov/public/_cache/files/8/f/8fa24004-6a00-469a-a832-eca61bd33593/4CF540C636DECF6DB0D26E7F0F232DDB.coleman-testimony-06.14.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/3/f/3f9d6632-51a4-4111-9a23-3ff4f76e6498/D6A7D885E997010AAE31B3EC774751B5.lewis-testimony-06.14.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/2/4/24b27dc4-3228-42c5-8610-d7532c27f587/EE647F9024622D076FA2CB8DB19B24E9.lorenz-testimony-06.14.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/9/6/9672334a-a943-4777-a5ee-bce5fa61a1a7/6DC3DE86B54D3097D442FDA61403B5A1.teske-testimony-06.14.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/f/f/ff1138ea-4ea9-4bb7-b6b1-8a3452810d4a/8E5C829826FAD93B7CD832FDF6979830.yanowitz-testimony-06.14.2017.pdf', '']","[('R. Brooke Coleman', 'https://www.epw.senate.gov/public/_cache/files/8/f/8fa24004-6a00-469a-a832-eca61bd33593/4CF540C636DECF6DB0D26E7F0F232DDB.coleman-testimony-06.14.2017.pdf'), ('Jonathan Lewis', 'https://www.epw.senate.gov/public/_cache/files/3/f/3f9d6632-51a4-4111-9a23-3ff4f76e6498/D6A7D885E997010AAE31B3EC774751B5.lewis-testimony-06.14.2017.pdf'), ('Mike Lorenz', 'https://www.epw.senate.gov/public/_cache/files/2/4/24b27dc4-3228-42c5-8610-d7532c27f587/EE647F9024622D076FA2CB8DB19B24E9.lorenz-testimony-06.14.2017.pdf'), ('Todd Teske', 'https://www.epw.senate.gov/public/_cache/files/9/6/9672334a-a943-4777-a5ee-bce5fa61a1a7/6DC3DE86B54D3097D442FDA61403B5A1.teske-testimony-06.14.2017.pdf'), ('Janet Yanowitz, P.E.,', 'https://www.epw.senate.gov/public/_cache/files/f/f/ff1138ea-4ea9-4bb7-b6b1-8a3452810d4a/8E5C829826FAD93B7CD832FDF6979830.yanowitz-testimony-06.14.2017.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw061417&auto_play=false,171.0,1.0
172,6/13/17,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=8A391353-EECC-4D5F-A426-848BF12054E5,"Hearing on the Nominations of Kristine Svinicki (Reappointment), Annie Caputo and David Wright to be Members of the U.S. Nuclear Regulatory Commission, and the Nomination of Susan Bodine to be Assistant Administrator of the Office of Enforcement and Compliance Assurance of the U.S. Environmental Protection Agency",,Enviroment,2022-03-22,"['Kristine Svinicki', 'Annie Caputo', 'David Wright', 'Susan Bodine', '']","['', '', '', '', '']","[('Kristine Svinicki', ''), ('Annie Caputo', ''), ('David Wright', ''), ('Susan Bodine', ''), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw061317&auto_play=false,172.0,2.0
173,5/23/17,2:30 PM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=1A816462-C671-4CE8-B004-A5F062866DBD,Making Implementation of the National Ambient Air Quality Standards for Ground-Level Ozone Attainable: Legislative Hearing on S.263 and S.452,,Enviroment,2022-03-22,"['Jeff Lane Flake', 'Misael Cabrera, P.E.', 'Ahron Hakimi', 'Kyle Zeringue', 'Shawn Garvin', 'Monica Kraft, MD', '']","['', 'https://www.epw.senate.gov/public/_cache/files/a/c/ac9f2410-b6ea-47e8-9821-50c3c2a477a7/B299DCDE6C3D04844BEA972615D1F7FF.cabrera-testimony-05.23.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/8/4/845763ec-6e98-4e7b-a1f9-c4b75784e0ff/78C9E515220F2E9CADE6A4192AF5A796.hakimi-testimony-05.23.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/4/7/479d63a8-05e6-4a81-b41d-b4de9768342a/98E9737353DC6D3DF003E2B70AAE63EC.zeringue-testimony-05.23.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/1/6/16078cdf-9517-494a-9cfc-1311f53a09ff/189CD3E59F077C25E2F2D855C7FDD55D.garvin-testimony-05.23.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/2/8/28d7e0e0-54f1-4e19-b5a0-2d7b3226d60b/50B61F3CD1EDA918CE6D891C56B93FB1.kraft-testimony-05.23.2017.pdf', '']","[('Jeff Lane Flake', ''), ('Misael Cabrera, P.E.', 'https://www.epw.senate.gov/public/_cache/files/a/c/ac9f2410-b6ea-47e8-9821-50c3c2a477a7/B299DCDE6C3D04844BEA972615D1F7FF.cabrera-testimony-05.23.2017.pdf'), ('Ahron Hakimi', 'https://www.epw.senate.gov/public/_cache/files/8/4/845763ec-6e98-4e7b-a1f9-c4b75784e0ff/78C9E515220F2E9CADE6A4192AF5A796.hakimi-testimony-05.23.2017.pdf'), ('Kyle Zeringue', 'https://www.epw.senate.gov/public/_cache/files/4/7/479d63a8-05e6-4a81-b41d-b4de9768342a/98E9737353DC6D3DF003E2B70AAE63EC.zeringue-testimony-05.23.2017.pdf'), ('Shawn Garvin', 'https://www.epw.senate.gov/public/_cache/files/1/6/16078cdf-9517-494a-9cfc-1311f53a09ff/189CD3E59F077C25E2F2D855C7FDD55D.garvin-testimony-05.23.2017.pdf'), ('Monica Kraft, MD', 'https://www.epw.senate.gov/public/_cache/files/2/8/28d7e0e0-54f1-4e19-b5a0-2d7b3226d60b/50B61F3CD1EDA918CE6D891C56B93FB1.kraft-testimony-05.23.2017.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw052317&auto_play=false,173.0,3.0
174,5/17/17,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=6C627899-C281-4A5C-9DA5-4476E65D49E0,Improving America’s Transportation Infrastructure: The Road Forward,,Enviroment,2022-03-22,"['Honorable Elaine Chao', '']","['https://www.epw.senate.gov/public/_cache/files/5/c/5c239043-c6c5-4125-9438-a52352fc674e/919143E6151C30F094BA41A73DE9AFF8.secretary-chao-testimony-05.17.2017.pdf', '']","[('Honorable Elaine Chao', 'https://www.epw.senate.gov/public/_cache/files/5/c/5c239043-c6c5-4125-9438-a52352fc674e/919143E6151C30F094BA41A73DE9AFF8.secretary-chao-testimony-05.17.2017.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw051717&auto_play=false,174.0,4.0
175,5/16/17,3:15 PM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=57DBDF27-E26E-4D8E-A13E-5CA76DCDEF31,Leveraging Federal Funding: Innovative Solutions for Infrastructure,,Enviroment,2022-03-22,"['Honorable Eric Garcetti', 'Tim J. Gatz', 'Geoffrey S. Yarema', 'Kevin DeGood', 'Aubrey L. Layne Jr.', '', '']","['https://www.epw.senate.gov/public/_cache/files/6/a/6ac392a9-1b19-4a70-b8c8-d3162f38c08c/4F2C6B32BAB2D6B375E98FD7AE342514.garcetti-testimony-05.16.17.pdf', 'https://www.epw.senate.gov/public/_cache/files/4/8/48b42cde-9046-4eb8-be64-35feb4bc2d66/C32C2AEAEC250077A1C8EC2F2FAB0A4B.gatz-testimony-05.16.17.pdf', 'https://www.epw.senate.gov/public/_cache/files/3/4/345c8499-9cf7-400d-a8cc-19f0ac0588a8/E99AA79B10B5CDDB719C02DDAD863AA8.yarema-testimony-05.16.17.pdf', 'https://www.epw.senate.gov/public/_cache/files/d/a/daeff3bb-c60d-4265-88ab-9ba1c154aad9/95528507DDEB4CD49F3A7F58802D94B8.degood-testimony-05.16.17.pdf', 'https://www.epw.senate.gov/public/_cache/files/d/c/dcaf3f1d-323e-4408-83f6-bf0cf71440d1/B5A0BAB8E95A5332CFDFF85DD4DDEE5E.layne-testimony-05.16.17.pdf', 'https://www.epw.senate.gov/public/_cache/files/e/8/e8fedc8d-b1c9-4fe2-97ac-38c23f06dce6/14C2C9BE5DF2E450D0E54ACC119D3AF4.layne-testimony-05.16.17.pdf', '']","[('Honorable Eric Garcetti', 'https://www.epw.senate.gov/public/_cache/files/6/a/6ac392a9-1b19-4a70-b8c8-d3162f38c08c/4F2C6B32BAB2D6B375E98FD7AE342514.garcetti-testimony-05.16.17.pdf'), ('Tim J. Gatz', 'https://www.epw.senate.gov/public/_cache/files/4/8/48b42cde-9046-4eb8-be64-35feb4bc2d66/C32C2AEAEC250077A1C8EC2F2FAB0A4B.gatz-testimony-05.16.17.pdf'), ('Geoffrey S. Yarema', 'https://www.epw.senate.gov/public/_cache/files/3/4/345c8499-9cf7-400d-a8cc-19f0ac0588a8/E99AA79B10B5CDDB719C02DDAD863AA8.yarema-testimony-05.16.17.pdf'), ('Kevin DeGood', 'https://www.epw.senate.gov/public/_cache/files/d/a/daeff3bb-c60d-4265-88ab-9ba1c154aad9/95528507DDEB4CD49F3A7F58802D94B8.degood-testimony-05.16.17.pdf'), ('Aubrey L. Layne Jr.', 'https://www.epw.senate.gov/public/_cache/files/d/c/dcaf3f1d-323e-4408-83f6-bf0cf71440d1/B5A0BAB8E95A5332CFDFF85DD4DDEE5E.layne-testimony-05.16.17.pdf'), ('', 'https://www.epw.senate.gov/public/_cache/files/e/8/e8fedc8d-b1c9-4fe2-97ac-38c23f06dce6/14C2C9BE5DF2E450D0E54ACC119D3AF4.layne-testimony-05.16.17.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw051617&auto_play=false,175.0,5.0
176,5/10/17,10:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=AD42E30A-0C01-454A-B82C-ADDC6320817C,"Conservation, Consultation, and Capacity: State Views on the Need to Modernize the Endangered Species Act",,Enviroment,2022-03-22,"['Nick Wiley', 'Larry Voyles', 'Janet Coit', '']","['https://www.epw.senate.gov/public/_cache/files/8/8/8853f26b-a20d-4c00-ac7a-73628be39385/44C20FCA68F0754FE50B19390C4064C5.wiley-testimony-05.10.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/1/1/1186bc87-9630-4f7f-a9db-2bbfc729c675/ABF1D5B7711529369B352BA119B3A2BE.voyles-testimony-05.10.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/e/f/ef9a8a74-e589-49da-bf3c-41eca70de934/4FE6116B98DCC5753868E1201F85036A.coit-testimony-05.10.2017.pdf', '']","[('Nick Wiley', 'https://www.epw.senate.gov/public/_cache/files/8/8/8853f26b-a20d-4c00-ac7a-73628be39385/44C20FCA68F0754FE50B19390C4064C5.wiley-testimony-05.10.2017.pdf'), ('Larry Voyles', 'https://www.epw.senate.gov/public/_cache/files/1/1/1186bc87-9630-4f7f-a9db-2bbfc729c675/ABF1D5B7711529369B352BA119B3A2BE.voyles-testimony-05.10.2017.pdf'), ('Janet Coit', 'https://www.epw.senate.gov/public/_cache/files/e/f/ef9a8a74-e589-49da-bf3c-41eca70de934/4FE6116B98DCC5753868E1201F85036A.coit-testimony-05.10.2017.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw051017&auto_play=false,176.0,6.0
177,5/9/17,2:30 PM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=0F8E9A5F-9EEA-4DEF-927F-AAF59CA6D08B,Water Resources: The Role of the Public and Private Sectors,,Enviroment,2022-03-22,"['Lieutenant General Todd T. Semonite', 'James K. Lyons', 'Grant Humphreys', 'Pete K. Rahn', 'Rick Goche', '']","['https://www.epw.senate.gov/public/_cache/files/a/4/a4c1870e-3769-459b-a4c4-883f6a564f49/B82C8A1932E9BC3FECA746D37C68B4AF.semonite-testimony-05.09.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/6/5/6561e623-a246-47bc-9866-3c186ff86241/FDC2C4B1072CAECCCEB5AD8C0BCCD926.lyons-testimony-05.09.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/b/e/bee20a1f-4228-4e20-be0c-8196209dffaa/1F755230225E776D6F065D4EE265CEC5.humphreys-testimony-05.09.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/5/4/5431f635-c87b-4d36-b104-ba7f3407a303/9C46D34E429B379893F96CDFF016BC0A.rahn-testimony-05.09.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/6/7/67fb2511-b1c3-48cc-b0cb-640509bbcbd2/770819F42D8FB7BCAB963F483DEA92AB.goche-testimony-05.09.2017.pdf', '']","[('Lieutenant General Todd T. Semonite', 'https://www.epw.senate.gov/public/_cache/files/a/4/a4c1870e-3769-459b-a4c4-883f6a564f49/B82C8A1932E9BC3FECA746D37C68B4AF.semonite-testimony-05.09.2017.pdf'), ('James K. Lyons', 'https://www.epw.senate.gov/public/_cache/files/6/5/6561e623-a246-47bc-9866-3c186ff86241/FDC2C4B1072CAECCCEB5AD8C0BCCD926.lyons-testimony-05.09.2017.pdf'), ('Grant Humphreys', 'https://www.epw.senate.gov/public/_cache/files/b/e/bee20a1f-4228-4e20-be0c-8196209dffaa/1F755230225E776D6F065D4EE265CEC5.humphreys-testimony-05.09.2017.pdf'), ('Pete K. Rahn', 'https://www.epw.senate.gov/public/_cache/files/5/4/5431f635-c87b-4d36-b104-ba7f3407a303/9C46D34E429B379893F96CDFF016BC0A.rahn-testimony-05.09.2017.pdf'), ('Rick Goche', 'https://www.epw.senate.gov/public/_cache/files/6/7/67fb2511-b1c3-48cc-b0cb-640509bbcbd2/770819F42D8FB7BCAB963F483DEA92AB.goche-testimony-05.09.2017.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw050917&auto_play=false,177.0,7.0
178,5/3/17,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=E75F4F45-47F6-4876-BBF4-83C27A18A0D3,"Infrastructure Project Streamlining and Efficiency: Achieving Faster, Better, and Cheaper Results",,Enviroment,2022-03-22,"['William T Panos', 'Leah F Pilconis', 'John Porcari', '']","['https://www.epw.senate.gov/public/_cache/files/a/8/a898e435-3d2b-4dff-bc40-69dc1118af90/46962CD2AB3821FB258EA16C4AC2973A.william-panos-testimony-05.03.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/3/6/36632eb8-2810-4e81-b6b5-e6873f05711f/21A5CA7FF7884052FB8CB810A549774A.leah-pilconis-testimony-05.03.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/3/4/34440ad4-ddda-479e-ba61-eb0523c912f8/CD6D0A03CBE984A46A85750775587BEE.john-porcari-testimony-05.03.2017.pdf', '']","[('William T Panos', 'https://www.epw.senate.gov/public/_cache/files/a/8/a898e435-3d2b-4dff-bc40-69dc1118af90/46962CD2AB3821FB258EA16C4AC2973A.william-panos-testimony-05.03.2017.pdf'), ('Leah F Pilconis', 'https://www.epw.senate.gov/public/_cache/files/3/6/36632eb8-2810-4e81-b6b5-e6873f05711f/21A5CA7FF7884052FB8CB810A549774A.leah-pilconis-testimony-05.03.2017.pdf'), ('John Porcari', 'https://www.epw.senate.gov/public/_cache/files/3/4/34440ad4-ddda-479e-ba61-eb0523c912f8/CD6D0A03CBE984A46A85750775587BEE.john-porcari-testimony-05.03.2017.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw050317&auto_play=false,178.0,8.0
179,4/26/17,10:15 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=E5E69544-59BB-4EC5-B45B-B63236B94342,"A Review of the Technical, Scientific, and Legal Basis of the WOTUS Rule",,Enviroment,2022-03-22,"['Ken Kopocis', ""Collin O'Mara"", 'Michael Josselyn , PWS', 'Major General John Peabody (Ret.)', 'Misha Tseytlin', '']","['https://www.epw.senate.gov/public/_cache/files/d/0/d0e32957-dcb9-4978-b90a-d440a381e411/3782E068307DCFFAD6A67F2145F7E9D6.kopocis-testimony-epw-hearing-4.26.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/c/7/c763d6da-7d4b-4ce3-83bf-3bd95a671439/F655465391E6792D1CBBAE712A8E8861.nwf-o-mara-testimony-4-24-2017-final-with-attachments.pdf', '', '', 'https://www.epw.senate.gov/public/_cache/files/9/7/9772d87a-072b-45d2-9240-99d8c427ec44/1DEB26F0EF7795ED83E1D77252E18F42.tseytlin-testimony-04.26.2017.pdf', '']","[('Ken Kopocis', 'https://www.epw.senate.gov/public/_cache/files/d/0/d0e32957-dcb9-4978-b90a-d440a381e411/3782E068307DCFFAD6A67F2145F7E9D6.kopocis-testimony-epw-hearing-4.26.2017.pdf'), (""Collin O'Mara"", 'https://www.epw.senate.gov/public/_cache/files/c/7/c763d6da-7d4b-4ce3-83bf-3bd95a671439/F655465391E6792D1CBBAE712A8E8861.nwf-o-mara-testimony-4-24-2017-final-with-attachments.pdf'), ('Michael Josselyn , PWS', ''), ('Major General John Peabody (Ret.)', ''), ('Misha Tseytlin', 'https://www.epw.senate.gov/public/_cache/files/9/7/9772d87a-072b-45d2-9240-99d8c427ec44/1DEB26F0EF7795ED83E1D77252E18F42.tseytlin-testimony-04.26.2017.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw042617&auto_play=false,179.0,9.0
180,4/5/17,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=57A3A08D-F86A-41AA-B28E-C86F1B84AE38,"Business Meeting to consider the following Items: S. 826, S. 518, S. 692, and S. 675",,Enviroment,2022-03-22,[''],[''],"[('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw040517&auto_play=false,180.0,0.0
181,3/29/17,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=F625E0D3-125A-4D1B-8DD1-7EF86014DC71,Cleaning up our nation's Cold War legacy sites,,Enviroment,2022-03-22,"['. General Todd T. Semonite', 'Barry Breen', 'Kevin Frederick', 'Sarah L. Lukin', 'Alexandra K. Smith', '']","['https://www.epw.senate.gov/public/_cache/files/1/c/1c7dd076-cff8-4be4-b1d8-d53469f33aaf/875BC29486466FCC47DDBD16743B9885.semonite-testimony.pdf', 'https://www.epw.senate.gov/public/_cache/files/f/6/f6236008-cf1b-4086-b198-2613a2967899/160B8AF3B27A516626705C15774CB95E.breen-testimony.pdf', 'https://www.epw.senate.gov/public/_cache/files/3/e/3e1a5916-3b16-4cdf-ab95-9070cf544681/5661C9A8C92D64DD855A03B2F7A44805.kevin-frederick-testimony.pdf', 'https://www.epw.senate.gov/public/_cache/files/3/8/3882a4fc-c9dc-4077-82f1-b44a4ee560ec/36A66AA9C1579661608C81EF0083E59B.lukintestimony.pdf', 'https://www.epw.senate.gov/public/_cache/files/7/d/7dd6a0e1-6a8a-424d-9c82-c089d9de8759/0081F22C087089FF3596FA6C497F0749.smith-testimony.pdf', '']","[('. General Todd T. Semonite', 'https://www.epw.senate.gov/public/_cache/files/1/c/1c7dd076-cff8-4be4-b1d8-d53469f33aaf/875BC29486466FCC47DDBD16743B9885.semonite-testimony.pdf'), ('Barry Breen', 'https://www.epw.senate.gov/public/_cache/files/f/6/f6236008-cf1b-4086-b198-2613a2967899/160B8AF3B27A516626705C15774CB95E.breen-testimony.pdf'), ('Kevin Frederick', 'https://www.epw.senate.gov/public/_cache/files/3/e/3e1a5916-3b16-4cdf-ab95-9070cf544681/5661C9A8C92D64DD855A03B2F7A44805.kevin-frederick-testimony.pdf'), ('Sarah L. Lukin', 'https://www.epw.senate.gov/public/_cache/files/3/8/3882a4fc-c9dc-4077-82f1-b44a4ee560ec/36A66AA9C1579661608C81EF0083E59B.lukintestimony.pdf'), ('Alexandra K. Smith', 'https://www.epw.senate.gov/public/_cache/files/7/d/7dd6a0e1-6a8a-424d-9c82-c089d9de8759/0081F22C087089FF3596FA6C497F0749.smith-testimony.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw032917&auto_play=false,181.0,1.0
182,3/28/17,2:00 PM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=AC028BE2-6659-403B-BC35-C0E074AE2A12,"Legislative Hearing on S. 518, a bill to amend the Federal Water Pollution Control Act to provide for technical assistance for small treatment works, S. 692, the “Water Infrastructure Flexibility Act of 2017” and S. 675, the “Long Island Sound Restoration and Stewardship Act""",,Enviroment,2022-03-22,"['Richard Gray', 'Dennis Sternberg', 'Erin Crotty', '']","['https://www.epw.senate.gov/public/_cache/files/d/7/d74c29fd-d723-43b2-817a-27a5c5e978f7/08A3C8A89D90B054707C88C4E4131FEE.richard-gray-testimony.pdf', '', 'https://www.epw.senate.gov/public/_cache/files/b/3/b320ba89-3ec8-4182-9ccc-b870b156f60f/564C1FA5CC7AFEF9A18BD32FC92D763B.erin-crotty-testimony.pdf', '']","[('Richard Gray', 'https://www.epw.senate.gov/public/_cache/files/d/7/d74c29fd-d723-43b2-817a-27a5c5e978f7/08A3C8A89D90B054707C88C4E4131FEE.richard-gray-testimony.pdf'), ('Dennis Sternberg', ''), ('Erin Crotty', 'https://www.epw.senate.gov/public/_cache/files/b/3/b320ba89-3ec8-4182-9ccc-b870b156f60f/564C1FA5CC7AFEF9A18BD32FC92D763B.erin-crotty-testimony.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw032817&auto_play=false,182.0,2.0
183,3/22/17,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=CAFD9159-DB35-4F19-9E25-26F081D627EE,"Business Meeting to consider the following item: S. 512, Nuclear Energy Innovation and Modernization Act",,Enviroment,2022-03-22,[''],[''],"[('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw032217&auto_play=false,183.0,3.0
184,3/15/17,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=40C0CE17-9913-4336-AE5A-5EEF87975159,Examining Innovative Solutions to Control Invasive Species and Promote Wildlife Conservation,,Enviroment,2022-03-22,"['Brian Nesvik', 'Carter Roberts', 'Jim Kurth', 'Jamie Reaser', 'David Ullrich', '']","['https://www.epw.senate.gov/public/_cache/files/9/f/9fce0ab3-4f5b-4070-9c81-c5f822e840c1/EEFEF0A0CB2437FF826CF07C5DB17A65.nesvik-witness-testimony-03.15.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/1/c/1c7ff27e-0b5e-44b4-828f-f188e5c3d20b/62F69BDDB6E789F79662713A350B81CE.carter-roberts-witness-testimony-03.15.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/7/e/7ea3e6ee-d457-4fdb-9c76-04af5c1f50fe/184B7724A239EA0750B2F11755E8D2C1.kurth-witness-testimony-03.15.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/b/f/bf316d19-5df3-47fb-b1d0-10725d3110e0/3B266B5C4848094128E14974FE96A53C.reaser-witness-testimony-03.15.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/1/4/146b8683-7172-490a-a989-1654ec3265b0/B9431C4EF2DF5B5A75CE7ED2596F44B6.ullrich-witness-testimony-03.15.2017.pdf', '']","[('Brian Nesvik', 'https://www.epw.senate.gov/public/_cache/files/9/f/9fce0ab3-4f5b-4070-9c81-c5f822e840c1/EEFEF0A0CB2437FF826CF07C5DB17A65.nesvik-witness-testimony-03.15.2017.pdf'), ('Carter Roberts', 'https://www.epw.senate.gov/public/_cache/files/1/c/1c7ff27e-0b5e-44b4-828f-f188e5c3d20b/62F69BDDB6E789F79662713A350B81CE.carter-roberts-witness-testimony-03.15.2017.pdf'), ('Jim Kurth', 'https://www.epw.senate.gov/public/_cache/files/7/e/7ea3e6ee-d457-4fdb-9c76-04af5c1f50fe/184B7724A239EA0750B2F11755E8D2C1.kurth-witness-testimony-03.15.2017.pdf'), ('Jamie Reaser', 'https://www.epw.senate.gov/public/_cache/files/b/f/bf316d19-5df3-47fb-b1d0-10725d3110e0/3B266B5C4848094128E14974FE96A53C.reaser-witness-testimony-03.15.2017.pdf'), ('David Ullrich', 'https://www.epw.senate.gov/public/_cache/files/1/4/146b8683-7172-490a-a989-1654ec3265b0/B9431C4EF2DF5B5A75CE7ED2596F44B6.ullrich-witness-testimony-03.15.2017.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw031517&auto_play=false,184.0,4.0
185,3/8/17,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=004FC325-6ED4-433F-8E39-D5735FD2E7AA,"Legislative Hearing on S. 512, the Nuclear Energy Innovation and Modernization Act",,Enviroment,2022-03-22,"['Maria Korsnick', 'Ashley E. Finan', 'Tina Back', 'Edwin Lyman', 'Allison Bawden', '']","['https://www.epw.senate.gov/public/_cache/files/d/d/dd6d4312-df1c-4dfc-a025-013c5e6df026/F0363A03923A4F0D29B8C478BAAE2632.korsnick-testimony.pdf', 'https://www.epw.senate.gov/public/_cache/files/4/6/4690cc39-fda8-46c6-9ceb-3baff75f103b/7EF2274E16929265A23BB1C2EDAD9D65.finan-testimony-03.08.2017.pdf', 'https://www.epw.senate.gov/public/_cache/files/e/0/e0095898-71fc-4185-b0b0-96e202e4c97b/EE7AA0E9E0E906822FBF1872FEA93771.back-testimony.pdf', 'https://www.epw.senate.gov/public/_cache/files/b/7/b788d785-4d51-4418-888b-a0bee24e1ec6/9CFE52387F85DA8122FFE94DC1BC3976.lyman-testimony.pdf', 'https://www.epw.senate.gov/public/_cache/files/d/a/dae78a8b-3152-4563-8e28-40fc1ea09f7f/FE2530E9BB52FF26C098B6A6277F8EA3.bawden-testimony.pdf', '']","[('Maria Korsnick', 'https://www.epw.senate.gov/public/_cache/files/d/d/dd6d4312-df1c-4dfc-a025-013c5e6df026/F0363A03923A4F0D29B8C478BAAE2632.korsnick-testimony.pdf'), ('Ashley E. Finan', 'https://www.epw.senate.gov/public/_cache/files/4/6/4690cc39-fda8-46c6-9ceb-3baff75f103b/7EF2274E16929265A23BB1C2EDAD9D65.finan-testimony-03.08.2017.pdf'), ('Tina Back', 'https://www.epw.senate.gov/public/_cache/files/e/0/e0095898-71fc-4185-b0b0-96e202e4c97b/EE7AA0E9E0E906822FBF1872FEA93771.back-testimony.pdf'), ('Edwin Lyman', 'https://www.epw.senate.gov/public/_cache/files/b/7/b788d785-4d51-4418-888b-a0bee24e1ec6/9CFE52387F85DA8122FFE94DC1BC3976.lyman-testimony.pdf'), ('Allison Bawden', 'https://www.epw.senate.gov/public/_cache/files/d/a/dae78a8b-3152-4563-8e28-40fc1ea09f7f/FE2530E9BB52FF26C098B6A6277F8EA3.bawden-testimony.pdf'), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw030817&auto_play=false,185.0,5.0
