,Date,Time,URL,Title,Location,Committee,Date Scraped,witnesses,transcripts,witness_transcripts,video_url,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1
1062,04/18/2018,,https://www.commerce.senate.gov/2018/4/olympic-abuse-the-role-of-national-governing-bodies-in-protecting-our-athletes,Olympic Abuse: The Role of National Governing Bodies in Protecting Our Athletes,,Commerce,2022-03-22,"['Craig Maurizi', 'Jerry Moran', 'McKayla Maroney', 'Jordyn Wieber', 'Jamie Dantzscher', 'Bridie Farrell', 'Craig Maurizi']","['https://www.commerce.senate.gov/services/files/03ADB914-68A8-4BD3-9062-B94047A0E1C4', '', 'https://www.commerce.senate.gov/services/files/DFE79AA3-C5F1-4A6C-8631-451A031E68C4', 'https://www.commerce.senate.gov/services/files/8F62F3F6-9DCE-424A-AD91-C85A8AF446A6', 'https://www.commerce.senate.gov/services/files/C6C8F94E-48FA-4404-9629-D9FC7ED12AC0', 'https://www.commerce.senate.gov/services/files/899BD02A-6FD0-4CED-8CEC-3C84C1247812', 'https://www.commerce.senate.gov/services/files/72B6B660-F67A-40A0-AAA2-0281D802EC05']","[('Craig Maurizi', 'https://www.commerce.senate.gov/services/files/03ADB914-68A8-4BD3-9062-B94047A0E1C4'), ('Jerry Moran', ''), ('McKayla Maroney', 'https://www.commerce.senate.gov/services/files/DFE79AA3-C5F1-4A6C-8631-451A031E68C4'), ('Jordyn Wieber', 'https://www.commerce.senate.gov/services/files/8F62F3F6-9DCE-424A-AD91-C85A8AF446A6'), ('Jamie Dantzscher', 'https://www.commerce.senate.gov/services/files/C6C8F94E-48FA-4404-9629-D9FC7ED12AC0'), ('Bridie Farrell', 'https://www.commerce.senate.gov/services/files/899BD02A-6FD0-4CED-8CEC-3C84C1247812'), ('Craig Maurizi', 'https://www.commerce.senate.gov/services/files/72B6B660-F67A-40A0-AAA2-0281D802EC05')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce041818p&stt=00:33:00&auto_play=false&wmode=opaque,1062.0,1062.0,1062.0,1062.0,1061.0,1061.0,1075.0,45.0
1063,04/18/2018,,https://www.commerce.senate.gov/2018/4/abusive-robocalls-and-how-we-can-stop-them,Abusive Robocalls and How We Can Stop Them,,Commerce,2022-03-22,"['John Thune', 'Lois Greisman', 'Rosemary Harold', 'Adrian Abramovich', 'Scott Delacourt', 'Kevin Rupy', 'Margot Saunders']","['', 'https://www.commerce.senate.gov/services/files/6461E17B-A761-45D8-9541-62EB934DF0CA', 'https://www.commerce.senate.gov/services/files/06126A40-77C8-4690-AB0E-7C3AD3E5341A', 'https://www.commerce.senate.gov/services/files/1D5345F4-392C-438C-9DDC-F6C3AD9929E0', 'https://www.commerce.senate.gov/services/files/4D0C55BE-93E7-4269-8AC8-914BB7CD398B', 'https://www.commerce.senate.gov/services/files/322B302A-8077-4BEE-8913-EDAB23CB9E0A', 'https://www.commerce.senate.gov/services/files/5B1E8764-C7D0-45A4-8C24-80BEFDA3829C']","[('John Thune', ''), ('Lois Greisman', 'https://www.commerce.senate.gov/services/files/6461E17B-A761-45D8-9541-62EB934DF0CA'), ('Rosemary Harold', 'https://www.commerce.senate.gov/services/files/06126A40-77C8-4690-AB0E-7C3AD3E5341A'), ('Adrian Abramovich', 'https://www.commerce.senate.gov/services/files/1D5345F4-392C-438C-9DDC-F6C3AD9929E0'), ('Scott Delacourt', 'https://www.commerce.senate.gov/services/files/4D0C55BE-93E7-4269-8AC8-914BB7CD398B'), ('Kevin Rupy', 'https://www.commerce.senate.gov/services/files/322B302A-8077-4BEE-8913-EDAB23CB9E0A'), ('Margot Saunders', 'https://www.commerce.senate.gov/services/files/5B1E8764-C7D0-45A4-8C24-80BEFDA3829C')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce041818&stt=00:38:15&auto_play=false&wmode=opaque,1063.0,1063.0,1063.0,1063.0,1062.0,1062.0,1076.0,46.0
1064,04/17/2018,,https://www.commerce.senate.gov/2018/4/nomination-hearing,Nomination Hearing,,Commerce,2022-03-22,"['Roger Wicker', 'Vice Admiral Karl L. Schultz']","['', 'https://www.commerce.senate.gov/services/files/DB02E9F8-1D2F-4171-AD41-9A0D49704053']","[('Roger Wicker', ''), ('Vice Admiral Karl L. Schultz', 'https://www.commerce.senate.gov/services/files/DB02E9F8-1D2F-4171-AD41-9A0D49704053')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce041718&stt=00:30:00&auto_play=false&wmode=opaque,1064.0,1064.0,1064.0,1064.0,1063.0,1063.0,1077.0,47.0
1065,04/12/2018,,https://www.commerce.senate.gov/2018/4/are-we-ready-for-the-next-hurricane-season-status-of-preparation-and-response-capabilities-for-2018,Are We Ready for the Next Hurricane Season?  Status of Preparation and Response Capabilities for 2018,,Commerce,2022-03-22,"['Bill Nelson', 'Chuck Lindsey', 'Jamie Miller', 'Jennifer Pipa', 'Rear Admiral Tim Gallaudet (Ret.)', 'Rear Admiral Linda Fagan', 'T. Bella Dinh-Zarr']","['', 'https://www.commerce.senate.gov/services/files/E244A414-7098-4C74-B5CF-FF998ED4E3CA', 'https://www.commerce.senate.gov/services/files/36FD6F0E-3A71-4710-8A40-8BCF28E40A62', 'https://www.commerce.senate.gov/services/files/F6E94A0A-60B4-4F2D-8EFE-5CF981F1B059', 'https://www.commerce.senate.gov/services/files/559DF1D8-4F24-419B-BEFC-0659EA1D96AF', 'https://www.commerce.senate.gov/services/files/26F3AB2D-6A77-45EB-8FD5-BABD489277B8', 'https://www.commerce.senate.gov/services/files/69D1AD7D-ADBA-45A1-AF85-0B67AA6704E9']","[('Bill Nelson', ''), ('Chuck Lindsey', 'https://www.commerce.senate.gov/services/files/E244A414-7098-4C74-B5CF-FF998ED4E3CA'), ('Jamie Miller', 'https://www.commerce.senate.gov/services/files/36FD6F0E-3A71-4710-8A40-8BCF28E40A62'), ('Jennifer Pipa', 'https://www.commerce.senate.gov/services/files/F6E94A0A-60B4-4F2D-8EFE-5CF981F1B059'), ('Rear Admiral Tim Gallaudet (Ret.)', 'https://www.commerce.senate.gov/services/files/559DF1D8-4F24-419B-BEFC-0659EA1D96AF'), ('Rear Admiral Linda Fagan', 'https://www.commerce.senate.gov/services/files/26F3AB2D-6A77-45EB-8FD5-BABD489277B8'), ('T. Bella Dinh-Zarr', 'https://www.commerce.senate.gov/services/files/69D1AD7D-ADBA-45A1-AF85-0B67AA6704E9')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce041218&stt=00:54:00&auto_play=false&wmode=opaque,1065.0,1065.0,1065.0,1065.0,1064.0,1064.0,1078.0,48.0
1066,04/11/2018,,https://www.commerce.senate.gov/2018/4/nomination-hearing-04-11-18,Nomination Hearing,,Commerce,2022-03-22,"['Bill Nelson', 'John Thune', 'Bill Nelson', 'Patrick Fuchs', 'Michelle A. Schultz', 'Rebecca Kelly Slaughter']","['', '', '', 'https://www.commerce.senate.gov/services/files/78EF707E-6C0C-47D5-9570-19ACAE742E2C', 'https://www.commerce.senate.gov/services/files/1BF1A9CD-1C5E-49C9-96BF-A7965927D135', 'https://www.commerce.senate.gov/services/files/B1FD4A70-78EB-4460-915C-36F5E249B230']","[('Bill Nelson', ''), ('John Thune', ''), ('Bill Nelson', ''), ('Patrick Fuchs', 'https://www.commerce.senate.gov/services/files/78EF707E-6C0C-47D5-9570-19ACAE742E2C'), ('Michelle A. Schultz', 'https://www.commerce.senate.gov/services/files/1BF1A9CD-1C5E-49C9-96BF-A7965927D135'), ('Rebecca Kelly Slaughter', 'https://www.commerce.senate.gov/services/files/B1FD4A70-78EB-4460-915C-36F5E249B230')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce041118&stt=00:34:00&auto_play=false&wmode=opaque,1066.0,1066.0,1066.0,1066.0,1065.0,1065.0,1079.0,49.0
1067,04/10/2018,,https://www.commerce.senate.gov/2018/4/facebook-social-media-privacy-and-the-use-and-abuse-of-data,"Facebook, Social Media Privacy, and the Use and Abuse of Data",,Commerce,2022-03-22,"['John Thune', 'Bill Nelson', 'Mark Zuckerberg', 'Mark Zuckerberg', 'Mr Mark Zuckerberg']","['', '', 'https://www.commerce.senate.gov/services/files/D2954BE6-3E92-4AAF-881E-84FF975B0DCC', 'https://www.commerce.senate.gov/services/files/9D8E069D-2670-4530-BCDC-D3A63A8831C4', 'https://www.commerce.senate.gov/services/files/ED0185FB-615A-4FD5-818B-5CE050825A9B']","[('John Thune', ''), ('Bill Nelson', ''), ('Mark Zuckerberg', 'https://www.commerce.senate.gov/services/files/D2954BE6-3E92-4AAF-881E-84FF975B0DCC'), ('Mark Zuckerberg', 'https://www.commerce.senate.gov/services/files/9D8E069D-2670-4530-BCDC-D3A63A8831C4'), ('Mr Mark Zuckerberg', 'https://www.commerce.senate.gov/services/files/ED0185FB-615A-4FD5-818B-5CE050825A9B')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce041018&stt=00:40:08&auto_play=false&wmode=opaque,1067.0,1067.0,1067.0,1067.0,1066.0,1066.0,1080.0,50.0
1068,04/5/2018,,https://www.commerce.senate.gov/2018/4/hawaii-false-missile-alert-what-happened-and-what-should-we-do-next,Hawaii False Missile Alert: What Happened and What Should We Do Next?,,Commerce,2022-03-22,"['Jessica Rosenworcel', 'Rear Admiral Patrick A. Piercey', 'Nicole McGinnis', 'Antwane Johnson', 'Major General Arthur J. “Joe” Logan']","['https://www.commerce.senate.gov/services/files/303F2B5E-4919-4420-8548-CD8867071045', 'https://www.commerce.senate.gov/services/files/2340AB5E-34D7-405A-99FD-A048FEF7FB71', 'https://www.commerce.senate.gov/services/files/439A3B27-F18F-440C-82EC-7DA8A614AADB', 'https://www.commerce.senate.gov/services/files/74179BF8-8DCF-483E-A28E-0E426B418F27', 'https://www.commerce.senate.gov/services/files/A942E60F-38DD-4FA3-B181-40B1C697A89E']","[('Jessica Rosenworcel', 'https://www.commerce.senate.gov/services/files/303F2B5E-4919-4420-8548-CD8867071045'), ('Rear Admiral Patrick A. Piercey', 'https://www.commerce.senate.gov/services/files/2340AB5E-34D7-405A-99FD-A048FEF7FB71'), ('Nicole McGinnis', 'https://www.commerce.senate.gov/services/files/439A3B27-F18F-440C-82EC-7DA8A614AADB'), ('Antwane Johnson', 'https://www.commerce.senate.gov/services/files/74179BF8-8DCF-483E-A28E-0E426B418F27'), ('Major General Arthur J. “Joe” Logan', 'https://www.commerce.senate.gov/services/files/A942E60F-38DD-4FA3-B181-40B1C697A89E')]",,1068.0,1068.0,1068.0,1068.0,1067.0,1067.0,1081.0,51.0
1069,03/20/2018,,https://www.commerce.senate.gov/2018/3/update-on-nhtsa-and-automaker-efforts-to-repair-defective-takata-air-bag-inflators,Update on NHTSA and Automaker Efforts to Repair Defective Takata Air Bag Inflators,,Commerce,2022-03-22,"['Jerry Moran', 'Bill Nelson', 'Heidi King', 'John Buretta', 'David Kelly', 'Joe Perkins', 'Rick Schostek', 'Desi Ujkashevic']","['', '', 'https://www.commerce.senate.gov/services/files/E0CD4B43-A1FC-401C-B164-484CF6076355', 'https://www.commerce.senate.gov/services/files/BBB1AB5C-C42C-4A92-9D1F-078AA97C7068', 'https://www.commerce.senate.gov/services/files/554FB88C-0B7A-44EA-BAAD-5BF4DC007A6D', 'https://www.commerce.senate.gov/services/files/9D183B23-5509-4D57-A316-4F9C80762F1C', 'https://www.commerce.senate.gov/services/files/5969DA06-0150-4D65-AAD8-C6C002A3CAAB', 'https://www.commerce.senate.gov/services/files/5C341A40-70A9-4215-B6C0-F45EF7AA605D']","[('Jerry Moran', ''), ('Bill Nelson', ''), ('Heidi King', 'https://www.commerce.senate.gov/services/files/E0CD4B43-A1FC-401C-B164-484CF6076355'), ('John Buretta', 'https://www.commerce.senate.gov/services/files/BBB1AB5C-C42C-4A92-9D1F-078AA97C7068'), ('David Kelly', 'https://www.commerce.senate.gov/services/files/554FB88C-0B7A-44EA-BAAD-5BF4DC007A6D'), ('Joe Perkins', 'https://www.commerce.senate.gov/services/files/9D183B23-5509-4D57-A316-4F9C80762F1C'), ('Rick Schostek', 'https://www.commerce.senate.gov/services/files/5969DA06-0150-4D65-AAD8-C6C002A3CAAB'), ('Desi Ujkashevic', 'https://www.commerce.senate.gov/services/files/5C341A40-70A9-4215-B6C0-F45EF7AA605D')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce032018&stt=00:38:35&auto_play=false&wmode=opaque,1069.0,1069.0,1069.0,1069.0,1068.0,1068.0,1082.0,52.0
1070,03/14/2018,,https://www.commerce.senate.gov/2018/3/rebuilding-infrastructure-in-america-administration-perspectives,Rebuilding Infrastructure in America: Administration Perspectives,,Commerce,2022-03-22,"['John Thune', 'Bill Nelson', 'Secretary Elaine Chao', 'Secretary Wilbur Ross', 'Secretary Alexander Acosta', 'Secretary Sonny Perdue', 'Secretary Rick Perry']","['', '', 'https://www.commerce.senate.gov/services/files/FC2F4D8D-7742-48C0-9BC1-000A099DDD35', 'https://www.commerce.senate.gov/services/files/8ACD8975-FF4D-4CDC-A22C-B07C386ECB36', 'https://www.commerce.senate.gov/services/files/3B4F8EC9-F2CB-4D7D-A8D1-32F87DEC609B', 'https://www.commerce.senate.gov/services/files/391BF35C-2EAC-4B82-98AE-74CCEBF1FA92', 'https://www.commerce.senate.gov/services/files/DA9F382C-30A3-4609-9ED2-8F90BED7E41C']","[('John Thune', ''), ('Bill Nelson', ''), ('Secretary Elaine Chao', 'https://www.commerce.senate.gov/services/files/FC2F4D8D-7742-48C0-9BC1-000A099DDD35'), ('Secretary Wilbur Ross', 'https://www.commerce.senate.gov/services/files/8ACD8975-FF4D-4CDC-A22C-B07C386ECB36'), ('Secretary Alexander Acosta', 'https://www.commerce.senate.gov/services/files/3B4F8EC9-F2CB-4D7D-A8D1-32F87DEC609B'), ('Secretary Sonny Perdue', 'https://www.commerce.senate.gov/services/files/391BF35C-2EAC-4B82-98AE-74CCEBF1FA92'), ('Secretary Rick Perry', 'https://www.commerce.senate.gov/services/files/DA9F382C-30A3-4609-9ED2-8F90BED7E41C')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce031418&stt=00:38:35&auto_play=false&wmode=opaque,1070.0,1070.0,1070.0,1070.0,1069.0,1069.0,1083.0,53.0
1071,03/13/2018,,https://www.commerce.senate.gov/2018/3/rebuilding-infrastructure-in-america-state-and-local-transportation-needs,Rebuilding Infrastructure in America: State and Local Transportation Needs,,Commerce,2022-03-22,"['Kyle Schneweis', 'Dan Gilmartin', 'Jordan Kass', 'Jo Strang']","['https://www.commerce.senate.gov/services/files/ABDE84DB-A411-4D99-B95F-5321D98867BA', 'https://www.commerce.senate.gov/services/files/DF966EF4-D56E-4CF4-8582-09EC3BD09686', 'https://www.commerce.senate.gov/services/files/11770C2D-D476-4D81-93DB-D5F9F5CB8235', 'https://www.commerce.senate.gov/services/files/EA832856-D6F7-4450-BCC9-2FD954543297']","[('Kyle Schneweis', 'https://www.commerce.senate.gov/services/files/ABDE84DB-A411-4D99-B95F-5321D98867BA'), ('Dan Gilmartin', 'https://www.commerce.senate.gov/services/files/DF966EF4-D56E-4CF4-8582-09EC3BD09686'), ('Jordan Kass', 'https://www.commerce.senate.gov/services/files/11770C2D-D476-4D81-93DB-D5F9F5CB8235'), ('Jo Strang', 'https://www.commerce.senate.gov/services/files/EA832856-D6F7-4450-BCC9-2FD954543297')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce031318p&stt=00:33:00&auto_play=false&wmode=opaque,1071.0,1071.0,1071.0,1071.0,1070.0,1070.0,1084.0,54.0
1072,03/13/2018,,https://www.commerce.senate.gov/2018/3/rebuilding-infrastructure-in-america-investing-in-next-generation-broadband,Rebuilding Infrastructure in America: Investing in Next Generation Broadband,,Commerce,2022-03-22,"['Roger Wicker', 'Bill Nelson', 'Gary Resnick', 'Steve Berry', 'Bob DeBroux', 'Brad Gillen', 'Mike Romano']","['', '', 'https://www.commerce.senate.gov/services/files/4E9BF687-F7C7-446F-91F8-D929F8B3FB99', 'https://www.commerce.senate.gov/services/files/E91E1ECB-5128-4EA3-8C13-75827FC6BF7A', 'https://www.commerce.senate.gov/services/files/CDEEB1AA-6D65-46EF-BE90-B09903E4A0BB', 'https://www.commerce.senate.gov/services/files/85088BE2-0080-4927-BEC0-41B28D5E0097', 'https://www.commerce.senate.gov/services/files/8E0C7541-3B19-408A-A754-D75D1C394403']","[('Roger Wicker', ''), ('Bill Nelson', ''), ('Gary Resnick', 'https://www.commerce.senate.gov/services/files/4E9BF687-F7C7-446F-91F8-D929F8B3FB99'), ('Steve Berry', 'https://www.commerce.senate.gov/services/files/E91E1ECB-5128-4EA3-8C13-75827FC6BF7A'), ('Bob DeBroux', 'https://www.commerce.senate.gov/services/files/CDEEB1AA-6D65-46EF-BE90-B09903E4A0BB'), ('Brad Gillen', 'https://www.commerce.senate.gov/services/files/85088BE2-0080-4927-BEC0-41B28D5E0097'), ('Mike Romano', 'https://www.commerce.senate.gov/services/files/8E0C7541-3B19-408A-A754-D75D1C394403')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce031318&stt=00:33:00&auto_play=false&wmode=opaque,1072.0,1072.0,1072.0,1072.0,1071.0,1071.0,1085.0,55.0
1073,03/1/2018,,https://www.commerce.senate.gov/2018/3/implementation-of-positive-train-control,Implementation of Positive Train Control,,Commerce,2022-03-22,"['John Thune', 'Bill Nelson', 'Susan Fleming', 'Barry J. DeWeese', 'David L Mayer', 'Richard Anderson']","['', '', 'https://www.commerce.senate.gov/services/files/1CEFAAFB-24BD-44C7-B9FF-56FE3EDDB767', 'https://www.commerce.senate.gov/services/files/E979944D-3238-40E2-BC2A-2C381216EFD1', 'https://www.commerce.senate.gov/services/files/8F3F7F29-BCC2-4AA1-B44D-1CFB047F13D3', 'https://www.commerce.senate.gov/services/files/F2284CB2-1911-46E6-8F41-712971E95EF1']","[('John Thune', ''), ('Bill Nelson', ''), ('Susan Fleming', 'https://www.commerce.senate.gov/services/files/1CEFAAFB-24BD-44C7-B9FF-56FE3EDDB767'), ('Barry J. DeWeese', 'https://www.commerce.senate.gov/services/files/E979944D-3238-40E2-BC2A-2C381216EFD1'), ('David L Mayer', 'https://www.commerce.senate.gov/services/files/8F3F7F29-BCC2-4AA1-B44D-1CFB047F13D3'), ('Richard Anderson', 'https://www.commerce.senate.gov/services/files/F2284CB2-1911-46E6-8F41-712971E95EF1')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce030118&stt=00:33:00&auto_play=false&wmode=opaque,1073.0,1073.0,1073.0,1073.0,1072.0,1072.0,1086.0,56.0
1074,02/28/2018,,https://www.commerce.senate.gov/2018/2/executive-session,Executive Session,,Commerce,2022-03-22,"['John Thune', 'Bill Nelson']","['', '']","[('John Thune', ''), ('Bill Nelson', '')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce022818&stt=00:31:15&auto_play=false&wmode=opaque,1074.0,1074.0,1074.0,1074.0,1073.0,1073.0,1087.0,57.0
1075,02/14/2018,,https://www.commerce.senate.gov/2018/2/nomination-hearing,Nomination Hearing,,Commerce,2022-03-22,"['John Thune', 'Bill Nelson', 'Joseph Simons', 'Rohit Chopra', 'Noah Joshua Phillips', 'Christine S. Wilson']","['', '', 'https://www.commerce.senate.gov/services/files/B5E99685-1575-499A-BC38-AEFFCA099A40', 'https://www.commerce.senate.gov/services/files/7A505D50-4DAD-4E8F-9DCB-6E8BB014832A', 'https://www.commerce.senate.gov/services/files/AAB759D2-EE23-4A6E-8C48-24FE10709F52', 'https://www.commerce.senate.gov/services/files/AC42227B-133C-4AA3-8EDB-457AAB98D999']","[('John Thune', ''), ('Bill Nelson', ''), ('Joseph Simons', 'https://www.commerce.senate.gov/services/files/B5E99685-1575-499A-BC38-AEFFCA099A40'), ('Rohit Chopra', 'https://www.commerce.senate.gov/services/files/7A505D50-4DAD-4E8F-9DCB-6E8BB014832A'), ('Noah Joshua Phillips', 'https://www.commerce.senate.gov/services/files/AAB759D2-EE23-4A6E-8C48-24FE10709F52'), ('Christine S. Wilson', 'https://www.commerce.senate.gov/services/files/AC42227B-133C-4AA3-8EDB-457AAB98D999')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce021418&stt=00:29:25&auto_play=false&wmode=opaque,1075.0,1075.0,1075.0,1075.0,1074.0,1074.0,1088.0,58.0
1076,02/6/2018,,https://www.commerce.senate.gov/2018/2/data-security-and-bug-bounty-programs-lessons-learned-from-the-uber-breach-and-security-researchers,Data Security and Bug Bounty Programs: Lessons Learned from the Uber Breach and Security Researchers,,Commerce,2022-03-22,"['Jerry Moran', 'Bill Nelson', 'John Flynn', 'Mårten Mickos', 'Katie Moussouris', 'Justin Brookman']","['', '', 'https://www.commerce.senate.gov/services/files/48F0C6E6-D5FF-497B-8B0E-91DFA0C46E96', 'https://www.commerce.senate.gov/services/files/5E936965-402A-486A-A51B-32BBB4501393', 'https://www.commerce.senate.gov/services/files/E162FD54-F858-44AE-B25F-64E331C628AE', 'https://www.commerce.senate.gov/services/files/53EBF526-F9A1-467D-911D-70A54C9CF9FA']","[('Jerry Moran', ''), ('Bill Nelson', ''), ('John Flynn', 'https://www.commerce.senate.gov/services/files/48F0C6E6-D5FF-497B-8B0E-91DFA0C46E96'), ('Mårten Mickos', 'https://www.commerce.senate.gov/services/files/5E936965-402A-486A-A51B-32BBB4501393'), ('Katie Moussouris', 'https://www.commerce.senate.gov/services/files/E162FD54-F858-44AE-B25F-64E331C628AE'), ('Justin Brookman', 'https://www.commerce.senate.gov/services/files/53EBF526-F9A1-467D-911D-70A54C9CF9FA')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce020618&stt=00:29:25&auto_play=false&wmode=opaque,1076.0,1076.0,1076.0,1076.0,1075.0,1075.0,1089.0,59.0
1077,01/30/2018,,https://www.commerce.senate.gov/2018/1/one-year-later-the-american-innovation-and-competitiveness-act,One Year Later: The American Innovation and Competitiveness Act,,Commerce,2022-03-22,"['Bill Nelson', 'John Thune', 'Walter Copan', 'France Córdova']","['', '', 'https://www.commerce.senate.gov/services/files/07C22862-39D0-4C50-A06C-8CCBA4CA348F', 'https://www.commerce.senate.gov/services/files/DFB71C73-8C7A-47B2-B1F1-9DE8C3029C83']","[('Bill Nelson', ''), ('John Thune', ''), ('Walter Copan', 'https://www.commerce.senate.gov/services/files/07C22862-39D0-4C50-A06C-8CCBA4CA348F'), ('France Córdova', 'https://www.commerce.senate.gov/services/files/DFB71C73-8C7A-47B2-B1F1-9DE8C3029C83')]",https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce013018p&stt=00:30:17&auto_play=false&wmode=opaque,1077.0,1077.0,1077.0,1077.0,1076.0,1076.0,1090.0,60.0
