,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,witnesses,transcripts,witness_transcripts
135,6/18/14,3:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=515AB86E-6923-49C5-8F7A-8607D6DE799E,"Growing Small Business Exports, Growing U.S. Jobs",,SBC,2022-03-22,,"['Donald F. Tyler', 'Eric Hahn', 'W. Dan Hendrix', 'Robert Campbell', 'Jennifer Verdon', 'Mark Calhoon']","['https://www.sbc.senate.gov/public/_cache/files/4/d/4d59a8ec-ed91-4043-93fa-10ee320c0dfe/7B66C81D9E496374ACA637424C4D49D9.tyler-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/1/c19c399a-5dff-42b4-a600-0ce2a1490f46/8BEE6F9614A08F685A43FC72D7B842FB.hahntestimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/d/8/d8160638-e70a-495a-8543-f794ebf4129f/C8BE933E166D0BFE3570820F5FDCCBCF.hendrix-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/8/4/8433164e-86e1-45c8-90ad-303c254852b0/1237B3B45714D6104FF2A1F3497723EB.campbell-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/f/6f7678f9-8b52-401c-9677-bc6e5b446ef7/850D7E5AABFA5CFF4A5A22C4DF411FE9.verdon-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/9/695c6fb7-2ef4-4a24-9f10-d4175b06d04b/4A2230718FED3DFB0D2364B03864B6A3.calhoon-testimony.pdf']","[('Donald F. Tyler', 'https://www.sbc.senate.gov/public/_cache/files/4/d/4d59a8ec-ed91-4043-93fa-10ee320c0dfe/7B66C81D9E496374ACA637424C4D49D9.tyler-testimony.pdf'), ('Eric Hahn', 'https://www.sbc.senate.gov/public/_cache/files/c/1/c19c399a-5dff-42b4-a600-0ce2a1490f46/8BEE6F9614A08F685A43FC72D7B842FB.hahntestimony.pdf'), ('W. Dan Hendrix', 'https://www.sbc.senate.gov/public/_cache/files/d/8/d8160638-e70a-495a-8543-f794ebf4129f/C8BE933E166D0BFE3570820F5FDCCBCF.hendrix-testimony.pdf'), ('Robert Campbell', 'https://www.sbc.senate.gov/public/_cache/files/8/4/8433164e-86e1-45c8-90ad-303c254852b0/1237B3B45714D6104FF2A1F3497723EB.campbell-testimony.pdf'), ('Jennifer Verdon', 'https://www.sbc.senate.gov/public/_cache/files/6/f/6f7678f9-8b52-401c-9677-bc6e5b446ef7/850D7E5AABFA5CFF4A5A22C4DF411FE9.verdon-testimony.pdf'), ('Mark Calhoon', 'https://www.sbc.senate.gov/public/_cache/files/6/9/695c6fb7-2ef4-4a24-9f10-d4175b06d04b/4A2230718FED3DFB0D2364B03864B6A3.calhoon-testimony.pdf')]"
136,6/4/14,3:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=CA3D721C-0393-4520-9FF5-E6F9AA2067B1,From Military Service to Small Business Owners:  Supporting America’s Veteran Entrepreneurs,,SBC,2022-03-22,,"['Rhett Jeppson', 'Julianna Duso', 'Trena Payton', 'Gary Multanen', 'Dan Proulx']","['https://www.sbc.senate.gov/public/_cache/files/3/7/374eb551-bcea-4698-b387-87124b4faee9/BE312E5A38F12EA1678A8C63562CB314.14-06-04-veterans-legislative-hearing---jeppson-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/8/b/8b56430c-1f61-4a82-af0e-95f0b647aa78/9AD874C7B4DD31B850259342C19F050E.14-06-04-veterans-legislative-hearing---dusotestimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/4/5/45af7cec-8397-4e77-adeb-9024d41dfd76/6E4814846F34FAA315D14E5F0AC58184.14-06-04-veterans-legislative-hearing---payton-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/b/9bc3dec0-7af9-4dc4-b80e-8a5af8966cb1/98CCA0FA5C739BEB934058FF9E98F1DF.14-06-04-veterans-legislative-hearing---multanen-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/7/071d93d7-017a-47ae-b0b4-9b215b5e0068/3957B0B1550F42FAE754A7FB9B5DA2A3.14-06-04-veterans-legislative-hearing---proulx-testimony-pdf---adobe-acrobat-pro.pdf']","[('Rhett Jeppson', 'https://www.sbc.senate.gov/public/_cache/files/3/7/374eb551-bcea-4698-b387-87124b4faee9/BE312E5A38F12EA1678A8C63562CB314.14-06-04-veterans-legislative-hearing---jeppson-testimony.pdf'), ('Julianna Duso', 'https://www.sbc.senate.gov/public/_cache/files/8/b/8b56430c-1f61-4a82-af0e-95f0b647aa78/9AD874C7B4DD31B850259342C19F050E.14-06-04-veterans-legislative-hearing---dusotestimony.pdf'), ('Trena Payton', 'https://www.sbc.senate.gov/public/_cache/files/4/5/45af7cec-8397-4e77-adeb-9024d41dfd76/6E4814846F34FAA315D14E5F0AC58184.14-06-04-veterans-legislative-hearing---payton-testimony.pdf'), ('Gary Multanen', 'https://www.sbc.senate.gov/public/_cache/files/9/b/9bc3dec0-7af9-4dc4-b80e-8a5af8966cb1/98CCA0FA5C739BEB934058FF9E98F1DF.14-06-04-veterans-legislative-hearing---multanen-testimony.pdf'), ('Dan Proulx', 'https://www.sbc.senate.gov/public/_cache/files/0/7/071d93d7-017a-47ae-b0b4-9b215b5e0068/3957B0B1550F42FAE754A7FB9B5DA2A3.14-06-04-veterans-legislative-hearing---proulx-testimony-pdf---adobe-acrobat-pro.pdf')]"
137,4/24/14,11:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=5EC6B017-D5A8-48A4-8255-F83632D4D047,"Field Hearing: ""Driving Job Growth: Small Business Innovation and Research""",,SBC,2022-03-22,,"['Rob Afzal', 'Robert Barry', 'Linden Rhoads', 'Adriane Brown', 'John Neumann', 'Russ Weed']","['https://www.sbc.senate.gov/public/_cache/files/4/b/4b2663ef-4fcf-4856-a5ca-a17adf001821/0881E493F7DE7447E758187D2C9C2FA8.14-04-24-seattle-innovation-field-hearing---afzal-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/3/03aa133b-cbb6-46d0-93ea-371d7919bbac/A0C2ADBF34F6C604C521B5F0B40E63BC.14-04-24-seattle-innovation-field-hearing---barry-testimony-final.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/b/0b6b136f-f5c6-468f-a87b-162be4363218/A5107B2D259911C101E9CA4C3A9BA76A.14-04-24-seattle-innovation-field-hearing---rhoads-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/a/1/a1ccbd73-a36f-439b-a00f-9c49291d7d64/5CCD4B89FB18C26C39BB7DBE1F0C4E9D.14-04-24-seattle-innovation-field-hearing---brown-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/e/7/e73a6b6f-5933-45f7-91e2-ccbb9e07d66a/082919E66F73CE2A25A7150AEA6E83E8.14-04-24-seattle-innovation-field-hearing---neumanntestimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/4/5/4508f4ad-6924-43ec-afc2-cfd6d4df7d54/D3123A221B398E79BCFAF6FA46ABAA18.14-04-24-seattle-innovation-field-hearing---weed-testimony.pdf']","[('Rob Afzal', 'https://www.sbc.senate.gov/public/_cache/files/4/b/4b2663ef-4fcf-4856-a5ca-a17adf001821/0881E493F7DE7447E758187D2C9C2FA8.14-04-24-seattle-innovation-field-hearing---afzal-testimony.pdf'), ('Robert Barry', 'https://www.sbc.senate.gov/public/_cache/files/0/3/03aa133b-cbb6-46d0-93ea-371d7919bbac/A0C2ADBF34F6C604C521B5F0B40E63BC.14-04-24-seattle-innovation-field-hearing---barry-testimony-final.pdf'), ('Linden Rhoads', 'https://www.sbc.senate.gov/public/_cache/files/0/b/0b6b136f-f5c6-468f-a87b-162be4363218/A5107B2D259911C101E9CA4C3A9BA76A.14-04-24-seattle-innovation-field-hearing---rhoads-testimony.pdf'), ('Adriane Brown', 'https://www.sbc.senate.gov/public/_cache/files/a/1/a1ccbd73-a36f-439b-a00f-9c49291d7d64/5CCD4B89FB18C26C39BB7DBE1F0C4E9D.14-04-24-seattle-innovation-field-hearing---brown-testimony.pdf'), ('John Neumann', 'https://www.sbc.senate.gov/public/_cache/files/e/7/e73a6b6f-5933-45f7-91e2-ccbb9e07d66a/082919E66F73CE2A25A7150AEA6E83E8.14-04-24-seattle-innovation-field-hearing---neumanntestimony.pdf'), ('Russ Weed', 'https://www.sbc.senate.gov/public/_cache/files/4/5/4508f4ad-6924-43ec-afc2-cfd6d4df7d54/D3123A221B398E79BCFAF6FA46ABAA18.14-04-24-seattle-innovation-field-hearing---weed-testimony.pdf')]"
138,4/16/14,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=A5179727-31A1-48A1-9191-D791259D06C4,Field Hearing: “Capital Access for Main Street: Meeting Opportunities of Growth along the Lower Columbia”,,SBC,2022-03-22,,"['Gregg Swanson', 'Craig Chance', 'Mike Bomar', 'Eric Sawyer', ""Amy O'Hara"", 'Jessica Tantisook']","['https://www.sbc.senate.gov/public/_cache/files/0/3/03c0af31-d0e1-47d5-ab4b-db9a6f3256c8/474CE50A786BFD2122C695D9E1EE0DAE.14-04-06-sbc-hearing-on-access-to-capital---swanson-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/d/5/d556e6c7-d65e-4350-a473-a860edde3b7d/E0391AFF211C5ACEE2B04A1FE6515378.14-04-06-sbc-hearing-on-access-to-capital---chance-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/c/0c0c2977-2d10-4435-b8a3-cbd1e8edbed1/1F5624136E5102F3BC499915ED934D40.14-04-06-sbc-hearing-on-access-to-capital---bomar-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/c/1c3bec34-bf79-401f-8f39-dcff94a73e9b/C666315481A0B81EE7F268AEB9058D1A.14-04-06-sbc-hearing-on-access-to-capital---sawyer-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/6/5698a74f-512c-4dcb-88d7-404ad8c69a34/E9B0674737B40D7997AA8AC2470A846B.14-04-06-sbc-hearing-on-access-to-capital---ohara-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/f/7fca7cc9-07cb-4da6-b1d7-a73beccd5a49/FAF851E2562E2DA1FACFCC4496BB1494.14-04-06-sbc-hearing-on-access-to-capital---tantisook-testimony.pdf']","[('Gregg Swanson', 'https://www.sbc.senate.gov/public/_cache/files/0/3/03c0af31-d0e1-47d5-ab4b-db9a6f3256c8/474CE50A786BFD2122C695D9E1EE0DAE.14-04-06-sbc-hearing-on-access-to-capital---swanson-testimony.pdf'), ('Craig Chance', 'https://www.sbc.senate.gov/public/_cache/files/d/5/d556e6c7-d65e-4350-a473-a860edde3b7d/E0391AFF211C5ACEE2B04A1FE6515378.14-04-06-sbc-hearing-on-access-to-capital---chance-testimony.pdf'), ('Mike Bomar', 'https://www.sbc.senate.gov/public/_cache/files/0/c/0c0c2977-2d10-4435-b8a3-cbd1e8edbed1/1F5624136E5102F3BC499915ED934D40.14-04-06-sbc-hearing-on-access-to-capital---bomar-testimony.pdf'), ('Eric Sawyer', 'https://www.sbc.senate.gov/public/_cache/files/1/c/1c3bec34-bf79-401f-8f39-dcff94a73e9b/C666315481A0B81EE7F268AEB9058D1A.14-04-06-sbc-hearing-on-access-to-capital---sawyer-testimony.pdf'), (""Amy O'Hara"", 'https://www.sbc.senate.gov/public/_cache/files/5/6/5698a74f-512c-4dcb-88d7-404ad8c69a34/E9B0674737B40D7997AA8AC2470A846B.14-04-06-sbc-hearing-on-access-to-capital---ohara-testimony.pdf'), ('Jessica Tantisook', 'https://www.sbc.senate.gov/public/_cache/files/7/f/7fca7cc9-07cb-4da6-b1d7-a73beccd5a49/FAF851E2562E2DA1FACFCC4496BB1494.14-04-06-sbc-hearing-on-access-to-capital---tantisook-testimony.pdf')]"
139,4/9/14,11:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=1F7E5245-71A2-4787-A8C7-F00ED1B5D9D7,SBA FY 2015 Budget Hearing,,SBC,2022-03-22,,"['Maria Contreras-Sweet', 'Peggy E. Gustafson', 'Winslow Sargeant']","['https://www.sbc.senate.gov/public/_cache/files/b/0/b02ddc89-1648-41b3-9a3c-96148b2f6167/119C33313C51CEECD5A4D266188E4E76.contreras-sweet-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/1/5190801f-0b48-4dcd-99d1-cef96a2758a0/ADBFC5D5023B6FF7431A8ABF132CFC63.gustafson-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/6/76605c69-a369-483c-9692-83fe9c343e92/EDA85018407B7CC9EE49560EDC41CB49.sargeant-testimony.pdf']","[('Maria Contreras-Sweet', 'https://www.sbc.senate.gov/public/_cache/files/b/0/b02ddc89-1648-41b3-9a3c-96148b2f6167/119C33313C51CEECD5A4D266188E4E76.contreras-sweet-testimony.pdf'), ('Peggy E. Gustafson', 'https://www.sbc.senate.gov/public/_cache/files/5/1/5190801f-0b48-4dcd-99d1-cef96a2758a0/ADBFC5D5023B6FF7431A8ABF132CFC63.gustafson-testimony.pdf'), ('Winslow Sargeant', 'https://www.sbc.senate.gov/public/_cache/files/7/6/76605c69-a369-483c-9692-83fe9c343e92/EDA85018407B7CC9EE49560EDC41CB49.sargeant-testimony.pdf')]"
140,3/5/14,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=426CD4E0-1F3C-4894-8961-B61B7597A89D,Markup on the Nomination of Maria Contreras-Sweet ,,SBC,2022-03-22,,[],[],[]
141,2/12/14,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=2688BDEF-222E-49E2-BAC9-CD36181ED20B,Nomination Hearing for Maria Contreras-Sweet,,SBC,2022-03-22,,[''],[''],"[('', '')]"
142,2/12/14,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=978D8D5F-787C-4959-8EDB-540D312FF79C,In Search of a Second Act: The Challenges and Advantages of Senior Entrepreneurship.”,,SBC,2022-03-22,,"['Tameka Montgomery', 'Ken Yancey', 'Elizabeth Isele', 'Conchy Bretos']","['https://www.sbc.senate.gov/public/_cache/files/5/1/51027ee8-33e0-4cc7-b2c0-71322d2f4a07/B93567E1580926E05001D0081556111F.14-02-12-joint-hearing-on-aging---sba-montgomery.pdf', 'https://www.sbc.senate.gov/public/_cache/files/4/e/4ec05f2d-f4b5-4d97-a8ff-65c6888489e9/C74140A0E2D8ADA11D35347D0EE3F5C5.14-02-12-joint-hearing-on-aging---yancey.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/5/55784c29-7efb-46d2-ba46-168c4e28bbef/0A4FF0D8CCFD6D32ECEB4A40AFEA00E6.14-02-12-joint-hearing-on-aging---isele.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/2/0244cce1-daf3-4275-924f-b2538fe8b78f/405135966E7F252C8DEB91C89D4F61F8.14-02-12-joint-hearing---bretos.pdf']","[('Tameka Montgomery', 'https://www.sbc.senate.gov/public/_cache/files/5/1/51027ee8-33e0-4cc7-b2c0-71322d2f4a07/B93567E1580926E05001D0081556111F.14-02-12-joint-hearing-on-aging---sba-montgomery.pdf'), ('Ken Yancey', 'https://www.sbc.senate.gov/public/_cache/files/4/e/4ec05f2d-f4b5-4d97-a8ff-65c6888489e9/C74140A0E2D8ADA11D35347D0EE3F5C5.14-02-12-joint-hearing-on-aging---yancey.pdf'), ('Elizabeth Isele', 'https://www.sbc.senate.gov/public/_cache/files/5/5/55784c29-7efb-46d2-ba46-168c4e28bbef/0A4FF0D8CCFD6D32ECEB4A40AFEA00E6.14-02-12-joint-hearing-on-aging---isele.pdf'), ('Conchy Bretos', 'https://www.sbc.senate.gov/public/_cache/files/0/2/0244cce1-daf3-4275-924f-b2538fe8b78f/405135966E7F252C8DEB91C89D4F61F8.14-02-12-joint-hearing---bretos.pdf')]"
143,1/21/14,3:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=3DF78AF8-0702-4264-97D8-855670B45E05,Landrieu To Chair Lafayette Field Hearing On Domestic Energy Production,,SBC,2022-03-22,,"['Stephen Comstock', 'Lee Jackson', 'Gigi Lazenby', 'Joe LeBlanc', 'Jennifer Stewart', 'Stephen Landry']","['https://www.sbc.senate.gov/public/_cache/files/4/b/4bdedc76-581a-40f1-9686-3203176ed93e/58FF7042098E127461D9995B37AD23E7.14-01-21-lafayette-field-hearing---comstock-testimony-summary.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/5/55bfb343-e362-43ad-9b4b-69654cda03be/49DE4C8BD85487B484983D09235BECDB.14-01-21-lafayette-field-hearing---jackson-testimony---final.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/6/c6ed5f67-1dd4-4a42-9d13-1e82d965173f/A461F4A240B633608B1F524C37F75498.14-01-21-lafayette-field-hearing---lazenby-testimony---final.pdf', 'https://www.sbc.senate.gov/public/_cache/files/2/0/2018c8ec-0741-4e58-a31a-3191deee5987/7AE7A3036916321B7F86D8FF84754174.14-01-21-lafayette-field-hearing---joe-leblanc-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/e/ceb58d4b-3691-4ae8-b72b-e3f627cacb6a/54DBA1C2B420F419F4173008E49315A5.14-01-21-lafayette-field-hearing---stewart-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/f/7f7d04e0-59c2-48ec-8872-04464ac599e6/0BBF92858591AE4DA4C4D8C72D4C3000.14-01-21-lafayette-field-hearing---stephen-landry-testimony.pdf']","[('Stephen Comstock', 'https://www.sbc.senate.gov/public/_cache/files/4/b/4bdedc76-581a-40f1-9686-3203176ed93e/58FF7042098E127461D9995B37AD23E7.14-01-21-lafayette-field-hearing---comstock-testimony-summary.pdf'), ('Lee Jackson', 'https://www.sbc.senate.gov/public/_cache/files/5/5/55bfb343-e362-43ad-9b4b-69654cda03be/49DE4C8BD85487B484983D09235BECDB.14-01-21-lafayette-field-hearing---jackson-testimony---final.pdf'), ('Gigi Lazenby', 'https://www.sbc.senate.gov/public/_cache/files/c/6/c6ed5f67-1dd4-4a42-9d13-1e82d965173f/A461F4A240B633608B1F524C37F75498.14-01-21-lafayette-field-hearing---lazenby-testimony---final.pdf'), ('Joe LeBlanc', 'https://www.sbc.senate.gov/public/_cache/files/2/0/2018c8ec-0741-4e58-a31a-3191deee5987/7AE7A3036916321B7F86D8FF84754174.14-01-21-lafayette-field-hearing---joe-leblanc-testimony.pdf'), ('Jennifer Stewart', 'https://www.sbc.senate.gov/public/_cache/files/c/e/ceb58d4b-3691-4ae8-b72b-e3f627cacb6a/54DBA1C2B420F419F4173008E49315A5.14-01-21-lafayette-field-hearing---stewart-testimony.pdf'), ('Stephen Landry', 'https://www.sbc.senate.gov/public/_cache/files/7/f/7f7d04e0-59c2-48ec-8872-04464ac599e6/0BBF92858591AE4DA4C4D8C72D4C3000.14-01-21-lafayette-field-hearing---stephen-landry-testimony.pdf')]"
144,12/18/13,2:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=C782CDC2-6B74-4798-A41E-274C22D96A42,SBIR/STTR: Measuring the Effectiveness of the Reauthorization Act and Maximizing Research Dollars to America's Small Businesses,,SBC,2022-03-22,,"['Robert Savoie', 'Jere Glover', 'Mahendra K. Jain', 'Andre Gudger', 'Matthew Portnoy', 'Lisa Sobolewski', 'B. David Green,', 'Charles Wessner', 'Frank Rusco', 'Chris Rinaldi', 'Manny Oliver', 'Pravina Raghavan', 'Jenny Houston']","['', '', '', '', '', '', '', '', '', '', '', '', '']","[('Robert Savoie', ''), ('Jere Glover', ''), ('Mahendra K. Jain', ''), ('Andre Gudger', ''), ('Matthew Portnoy', ''), ('Lisa Sobolewski', ''), ('B. David Green,', ''), ('Charles Wessner', ''), ('Frank Rusco', ''), ('Chris Rinaldi', ''), ('Manny Oliver', ''), ('Pravina Raghavan', ''), ('Jenny Houston', '')]"
145,11/20/13,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=BA0FAD5B-78CE-4C50-AD93-ED326595EB52,Affordable Care Act Implementation:  Examining How to Achieve a Successful Rollout of the Small Business Exchanges,,SBC,2022-03-22,,"['Martin Hickey, MD', 'William Nold', 'Drew Greenblatt', 'Connie Evans', 'Mila Kofman', 'David Allen', 'Sheila A. Salter', 'Phyllis C. Borzi', 'Marianne O’Brien Markowitz', 'Gary Cohen']","['https://www.sbc.senate.gov/public/_cache/files/9/e/9e4ef10c-3262-4624-aea7-854fad9dbeba/CD3ECC5051737496B55594F8213C5061.hickey-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/f/5fbbe160-3178-409f-919a-bb4d65d48f78/90684E5D971393028DE7DA5BA1E3A7B2.nold-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/2/0214bdee-811b-4e6c-894c-fcf2a98bd78f/E9DF0754E82766DEFE0B3F2BD90A64F3.greenblatt-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/1/0110f223-dda3-4789-97f8-885cd252d77b/96178A37483B28991BC6DF0427B8D24F.evans-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/f/5f73e2e7-a74c-4d52-acd9-08ff729b0ab1/D7FADF09E2C3D9080BB03B21F548757D.kofman-testiimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/4/2/42c8dd3b-fa3d-4c25-8097-575c62512a8d/AFCC858CBC6F32BF0FAB27719FC8125D.allen-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/f/1f4099ec-12d6-4455-9f7a-954c69cc43c3/6A76B96CE5AEF4947D4BEF1CD66DF07F.salter-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/f/d/fdb22c05-a315-40a1-b255-373cbfa6f5bc/2D4894193D7C3228765C7FFD886F9D4E.borzi-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/c/7cde01ea-b639-4a00-aa34-68b77cf77764/8600A251F81926D1E4D22F8682F1386E.markowitz-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/2/a/2ab90bb6-f318-40dd-a0db-dc561665d8d0/37FD1BCE6A614ACB36091FF26901B83A.cohen-testimony.pdf']","[('Martin Hickey, MD', 'https://www.sbc.senate.gov/public/_cache/files/9/e/9e4ef10c-3262-4624-aea7-854fad9dbeba/CD3ECC5051737496B55594F8213C5061.hickey-testimony.pdf'), ('William Nold', 'https://www.sbc.senate.gov/public/_cache/files/5/f/5fbbe160-3178-409f-919a-bb4d65d48f78/90684E5D971393028DE7DA5BA1E3A7B2.nold-testimony.pdf'), ('Drew Greenblatt', 'https://www.sbc.senate.gov/public/_cache/files/0/2/0214bdee-811b-4e6c-894c-fcf2a98bd78f/E9DF0754E82766DEFE0B3F2BD90A64F3.greenblatt-testimony.pdf'), ('Connie Evans', 'https://www.sbc.senate.gov/public/_cache/files/0/1/0110f223-dda3-4789-97f8-885cd252d77b/96178A37483B28991BC6DF0427B8D24F.evans-testimony.pdf'), ('Mila Kofman', 'https://www.sbc.senate.gov/public/_cache/files/5/f/5f73e2e7-a74c-4d52-acd9-08ff729b0ab1/D7FADF09E2C3D9080BB03B21F548757D.kofman-testiimony.pdf'), ('David Allen', 'https://www.sbc.senate.gov/public/_cache/files/4/2/42c8dd3b-fa3d-4c25-8097-575c62512a8d/AFCC858CBC6F32BF0FAB27719FC8125D.allen-testimony.pdf'), ('Sheila A. Salter', 'https://www.sbc.senate.gov/public/_cache/files/1/f/1f4099ec-12d6-4455-9f7a-954c69cc43c3/6A76B96CE5AEF4947D4BEF1CD66DF07F.salter-testimony.pdf'), ('Phyllis C. Borzi', 'https://www.sbc.senate.gov/public/_cache/files/f/d/fdb22c05-a315-40a1-b255-373cbfa6f5bc/2D4894193D7C3228765C7FFD886F9D4E.borzi-testimony.pdf'), ('Marianne O’Brien Markowitz', 'https://www.sbc.senate.gov/public/_cache/files/7/c/7cde01ea-b639-4a00-aa34-68b77cf77764/8600A251F81926D1E4D22F8682F1386E.markowitz-testimony.pdf'), ('Gary Cohen', 'https://www.sbc.senate.gov/public/_cache/files/2/a/2ab90bb6-f318-40dd-a0db-dc561665d8d0/37FD1BCE6A614ACB36091FF26901B83A.cohen-testimony.pdf')]"
146,11/13/13,9:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=51DD8C9E-B9EB-452C-8974-C3B1BF8DACC8,Serving our Service Members: A Review of Programs for Veteran Entrepreneurs,,SBC,2022-03-22,,"['Rhett Jeppson', 'Louis J. Celli, Jr.', 'Robin D. Kistler', 'Aaron Dirks', '. Col. Jason C. Anderson', 'Robert Rehder', 'Mike Haynie,', 'Chris Ferguson', 'C.E. “Tee” Rowe', 'Joe Wynn']","['', '', '', '', '', '', '', '', '', '']","[('Rhett Jeppson', ''), ('Louis J. Celli, Jr.', ''), ('Robin D. Kistler', ''), ('Aaron Dirks', ''), ('. Col. Jason C. Anderson', ''), ('Robert Rehder', ''), ('Mike Haynie,', ''), ('Chris Ferguson', ''), ('C.E. “Tee” Rowe', ''), ('Joe Wynn', '')]"
147,10/15/13,2:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=12AD9C4D-D494-4713-9CC2-49D90E1EA1A6,Small Businesses Speak: Surviving the Government Shutdown?,,SBC,2022-03-22,,"['Joaneane Smith', 'Lisa Firestone', 'Sabrina B. Poole', 'Charles Withee', 'Chris Leh', 'Keith Griffall', 'Barun Singh', 'Antwanye Ford', 'Ronald D. Paul']","['', '', '', '', '', '', '', '', '']","[('Joaneane Smith', ''), ('Lisa Firestone', ''), ('Sabrina B. Poole', ''), ('Charles Withee', ''), ('Chris Leh', ''), ('Keith Griffall', ''), ('Barun Singh', ''), ('Antwanye Ford', ''), ('Ronald D. Paul', '')]"
148,9/18/13,8:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=7F889565-760F-4492-855B-95E32CA11AA0,Empowering America to Reach its Full Economic Potential:  Closing the Wealth Gap,,SBC,2022-03-22,https://www.senate.gov/isvp?type=live&comm=smbiz&filename=smbiz091813,"['Signe-Mary McKernan', 'Rakesh Kochhar', 'Thomas “Danny” Boston', 'Darryl Hairston', 'Zenita Wickham Hurley, Esq.', 'Connie Evans', 'Barbara Major', 'Lisa Hasegawa', 'Kevin Allis', 'Shree Taylor', 'Anisa Balwani', 'Toya Powell']","['', '', '', '', '', '', '', '', '', '', '', '']","[('Signe-Mary McKernan', ''), ('Rakesh Kochhar', ''), ('Thomas “Danny” Boston', ''), ('Darryl Hairston', ''), ('Zenita Wickham Hurley, Esq.', ''), ('Connie Evans', ''), ('Barbara Major', ''), ('Lisa Hasegawa', ''), ('Kevin Allis', ''), ('Shree Taylor', ''), ('Anisa Balwani', ''), ('Toya Powell', '')]"
